Date,Signal,Foreign_IR,Domestic_IR,FX_Rate,Equity,Asset Pos,Unreal_Return,Real_Return
2014/3/20,7.98E-06,0.0012,0.0007643,102.39,232445.7325,464891.4649,0.013834658,22.24457325
2014/3/21,7.94E-06,0.0011975,0.0007643,102.25,232445.7325,464891.4649,0.011075031,22.24457325
2014/3/24,7.88E-06,0.001195,0.0007643,102.24,234973.1733,464891.4649,0,22.49731733
2014/3/25,7.98E-06,0.0011875,0.00075,102.26,234973.1733,469946.3467,0.001625,22.49731733
2014/3/26,8.67E-06,0.0012275,0.00075,102.04,234973.1733,469946.3467,-0.002603039,22.49731733
2014/3/27,8.32E-06,0.0012275,0.0007714,102.18,234973.1733,469946.3467,0.00011704,22.49731733
2014/3/28,8.53E-06,0.001201,0.0007429,102.83,234973.1733,469946.3467,0.012820543,22.49731733
2014/3/31,8.40E-06,0.001195,0.0007429,103.23,234973.1733,469946.3467,0.02064102,22.49731733
2014/4/1,8.33E-06,0.0011885,0.0007429,103.65,241752.623,469946.3467,0,23.1752623
2014/4/2,8.49E-06,0.00121,0.0007571,103.88,241752.623,483505.2459,0.0016629,23.1752623
2014/4/3,8.39E-06,0.001206,0.0007571,103.93,241752.623,483505.2459,0.00261871,23.1752623
2014/4/4,8.52E-06,0.0012135,0.0007571,103.29,241752.623,483505.2459,-0.009703145,23.1752623
2014/4/7,7.86E-06,0.001182,0.0007571,103.1,241752.623,483505.2459,-0.013428178,23.1752623
2014/4/8,7.92E-06,0.001185,0.0007571,101.81,241752.623,483505.2459,-0.038288004,23.1752623
2014/4/9,8.09E-06,0.0011925,0.0007571,102,233385.3535,483505.2459,0,22.33853535
2014/4/10,8.34E-06,0.0012045,0.0007571,101.53,233385.3535,466770.707,0.0016519,22.33853535
2014/4/11,7.98E-06,0.0011875,0.0007571,101.62,233385.3535,466770.707,0.00339288,22.33853535
2014/4/14,8.49E-06,0.001204,0.0007429,101.85,233385.3535,466770.707,0.007976245,22.33853535
2014/4/15,8.64E-06,0.0012065,0.0007429,101.92,233385.3535,466770.707,0.009361827,22.33853535
2014/4/16,8.58E-06,0.001215,0.0007571,102.23,233385.3535,466770.707,0.015478682,22.33853535
2014/4/17,7.99E-06,0.0011875,0.0007571,102.39,237721.3786,466770.707,0,22.77213786
2014/4/22,8.11E-06,0.0011925,0.0007571,102.62,237721.3786,475442.7572,0.0016279,22.77213786
2014/4/23,8.64E-06,0.001213,0.00075,102.54,237721.3786,475442.7572,0.000114958,22.77213786
2014/4/24,8.08E-06,0.0011925,0.00075,102.32,237721.3786,475442.7572,-0.004218786,22.77213786
2014/4/28,8.68E-06,0.00122,0.00075,102.49,237721.3786,475442.7572,-0.00084671,22.77213786
2014/4/29,8.73E-06,0.0012075,0.0007357,102.64,237721.3786,475442.7572,0.002069558,22.77213786
2014/4/30,9.17E-06,0.0012175,0.0007214,102.24,236366.0386,475442.7572,0,22.63660386
2014/5/1,9.27E-06,0.001225,0.0007286,102.33,236366.0386,472732.0772,0.0017214,22.63660386
2014/5/2,8.63E-06,0.001195,0.0007286,102.2,236366.0386,472732.0772,-0.000882436,22.63660386
2014/5/6,9.31E-06,0.001225,0.0007214,101.68,236366.0386,472732.0772,-0.010990959,22.63660386
2014/5/7,8.69E-06,0.0011905,0.0007214,101.9,236366.0386,472732.0772,-0.006754588,22.63660386
2014/5/8,9.26E-06,0.0012175,0.0007214,101.66,233672.12,472732.0772,0,22.367212
2014/5/9,8.66E-06,0.0011875,0.0007214,101.86,233672.12,467344.24,0.0016536,22.367212
2014/5/12,9.01E-06,0.001205,0.0007214,102.13,233672.12,467344.24,0.006996382,22.367212
2014/5/13,9.02E-06,0.0012075,0.0007214,102.26,233672.12,467344.24,0.009557001,22.367212
2014/5/14,8.63E-06,0.0011875,0.0007214,101.9,233672.12,467344.24,0.002439924,22.367212
2014/5/15,9.02E-06,0.00121,0.0007214,101.58,233672.12,467344.24,-0.003805794,22.367212
2014/5/16,8.68E-06,0.00119,0.0007214,101.5,232406.0057,467344.24,0,22.24060057
2014/5/19,8.44E-06,0.001178,0.0007214,101.5,232406.0057,464812.0114,0.0016346,22.24060057
2014/5/20,8.10E-06,0.0011635,0.0007286,101.33,232406.0057,464812.0114,-0.001755251,22.24060057
2014/5/21,8.51E-06,0.001183,0.0007286,101.37,232406.0057,464812.0114,-0.000927207,22.24060057
2014/5/22,8.81E-06,0.001205,0.0007286,101.74,232406.0057,464812.0114,0.006416163,22.24060057
2014/5/23,8.86E-06,0.001203,0.0007214,101.97,232406.0057,464812.0114,0.010956825,22.24060057
2014/5/27,8.73E-06,0.0011925,0.0007214,101.98,234993.3834,464812.0114,0,22.49933834
2014/5/28,8.96E-06,0.001202,0.0007214,101.85,234993.3834,469986.7667,0.0016826,22.49933834
2014/5/29,9.14E-06,0.00121,0.0007214,101.79,234993.3834,469986.7667,0.000518971,22.49933834
2014/5/30,8.71E-06,0.00119,0.0007214,101.77,234993.3834,469986.7667,8.58E-05,22.49933834
2014/6/2,9.20E-06,0.001209,0.0007143,102.38,234993.3834,469986.7667,0.012123745,22.49933834
2014/6/3,8.99E-06,0.00119,0.0007071,102.51,234993.3834,469986.7667,0.014648558,22.49933834
2014/6/4,9.56E-06,0.00122,0.0007071,102.75,239558.7196,469986.7667,0,22.95587196
2014/6/5,9.21E-06,0.0012,0.0007071,102.41,239558.7196,479117.4392,0.0016929,22.95587196
2014/6/6,9.63E-06,0.00122,0.0007071,102.48,239558.7196,479117.4392,0.003101622,22.95587196
2014/6/10,9.97E-06,0.00123,0.0007,102.35,239558.7196,479117.4392,0.000586798,22.95587196
2014/6/11,9.76E-06,0.0012255,0.0007071,102.07,239558.7196,479117.4392,-0.004904214,22.95587196
2014/6/12,9.16E-06,0.0012025,0.0007143,101.7,236638.0659,479117.4392,0,22.66380659
2014/6/13,1.01E-05,0.001235,0.0007,102.04,236638.0659,473276.1318,0.00177,22.66380659
2014/6/16,1.00E-05,0.001235,0.0007,101.83,236638.0659,473276.1318,-0.002351116,22.66380659
2014/6/17,1.01E-05,0.0012375,0.0007,102.15,236638.0659,473276.1318,0.003933685,22.66380659
2014/6/18,9.93E-06,0.00123,0.0007,101.93,236638.0659,473276.1318,-0.000398669,22.66380659
2014/6/19,9.94E-06,0.00123,0.0007,101.94,236638.0659,473276.1318,-0.000202426,22.66380659
2014/6/20,9.83E-06,0.00123,0.0007,102.07,237193.8643,473276.1318,0,22.71938643
2014/6/23,9.78E-06,0.00123,0.0007,101.93,237193.8643,474387.7287,0.00176,22.71938643
2014/6/24,9.89E-06,0.001235,0.0007,101.97,237193.8643,474387.7287,0.002555822,22.71938643
2014/6/25,9.67E-06,0.0012325,0.0007,101.87,237193.8643,474387.7287,0.00058627,22.71938643
2014/6/26,9.79E-06,0.001225,0.0006929,101.73,237193.8643,474387.7287,-0.002171969,22.71938643
2014/6/27,9.98E-06,0.00123,0.0006929,101.42,237193.8643,474387.7287,-0.008252076,22.71938643
2014/6/30,9.85E-06,0.00123,0.0006929,101.33,234817.1425,474387.7287,0,22.48171425
2014/7/1,1.10E-05,0.00123,0.0006429,101.53,234817.1425,469634.285,0.0018171,22.48171425
2014/7/2,1.10E-05,0.00123,0.0006429,101.77,234817.1425,469634.285,0.006550582,22.48171425
2014/7/3,1.09E-05,0.00123,0.0006429,102.19,234817.1425,469634.285,0.014834175,22.48171425
2014/7/4,1.09E-05,0.00123,0.0006429,102.06,234817.1425,469634.285,0.012270205,22.48171425
2014/7/7,1.17E-05,0.00123,0.0006143,101.86,234817.1425,469634.285,0.008354237,22.48171425
2014/7/8,1.15E-05,0.0012225,0.0006143,101.57,235432.2713,469634.285,0,22.54322713
2014/7/9,1.15E-05,0.001225,0.0006143,101.64,235432.2713,470864.5426,0.0018357,22.54322713
2014/7/10,1.14E-05,0.0012225,0.0006143,101.34,235432.2713,470864.5426,-0.004079704,22.54322713
2014/7/11,1.10E-05,0.0012275,0.0006429,101.3,235432.2713,470864.5426,-0.004886392,22.54322713
2014/7/14,1.12E-05,0.001225,0.0006286,101.54,235432.2713,470864.5426,-0.00014874,22.54322713
2014/7/15,1.12E-05,0.0012275,0.0006286,101.68,235432.2713,470864.5426,0.002614458,22.54322713
2014/7/16,1.15E-05,0.0012275,0.0006143,101.67,236004.7822,470864.5426,0,22.60047822
2014/7/17,1.15E-05,0.0012275,0.0006143,101.18,236004.7822,472009.5643,0.0018407,22.60047822
2014/7/18,1.13E-05,0.00122,0.0006143,101.34,236004.7822,472009.5643,0.004992239,22.60047822
2014/7/21,1.15E-05,0.00123,0.0006143,101.4,236004.7822,472009.5643,0.006199734,22.60047822
2014/7/22,1.16E-05,0.00123,0.0006143,101.46,236004.7822,472009.5643,0.007387198,22.60047822
2014/7/23,1.12E-05,0.00123,0.0006286,101.48,236004.7822,472009.5643,0.00776872,22.60047822
2014/7/24,1.10E-05,0.0012325,0.0006429,101.82,239424.117,472009.5643,0,22.9424117
2014/7/25,1.08E-05,0.00122,0.0006429,101.84,239424.117,478848.2341,0.0017971,22.9424117
2014/7/28,1.10E-05,0.0012175,0.0006286,101.86,239424.117,478848.2341,0.002199651,22.9424117
2014/7/29,1.11E-05,0.0012225,0.0006286,102.12,239424.117,478848.2341,0.007321944,22.9424117
2014/7/30,1.10E-05,0.0012325,0.0006571,102.79,239424.117,478848.2341,0.020487611,22.9424117
2014/7/31,1.06E-05,0.0012325,0.0006714,102.8,239424.117,478848.2341,0.020669939,22.9424117
2014/8/1,1.08E-05,0.00122,0.0006429,102.61,243479.3171,478848.2341,0,23.34793171
2014/8/5,1.11E-05,0.00122,0.0006286,102.6,243479.3171,486958.6342,0.0018114,23.34793171
2014/8/6,1.08E-05,0.0012,0.0006286,102.1,243479.3171,486958.6342,-0.007986885,23.34793171
2014/8/7,1.10E-05,0.001215,0.0006286,102.1,243479.3171,486958.6342,-0.007957031,23.34793171
2014/8/8,1.08E-05,0.001205,0.0006286,102.04,243479.3171,486958.6342,-0.009147933,23.34793171
2014/8/11,1.08E-05,0.0012025,0.0006286,102.19,243479.3171,486958.6342,-0.006225413,23.34793171
2014/8/12,1.07E-05,0.0012125,0.0006429,102.26,242297.5619,486958.6342,0,23.22975619
2014/8/13,1.03E-05,0.001205,0.0006571,102.42,242297.5619,484595.1238,0.0017529,23.22975619
2014/8/14,1.10E-05,0.001215,0.0006286,102.45,242297.5619,484595.1238,0.002387935,23.22975619
2014/8/15,1.11E-05,0.0012175,0.0006286,102.36,242297.5619,484595.1238,0.000633327,23.22975619
2014/8/18,1.11E-05,0.0012175,0.0006286,102.57,242297.5619,484595.1238,0.004739082,23.22975619
2014/8/19,1.12E-05,0.0012225,0.0006286,102.92,242297.5619,484595.1238,0.011592054,23.22975619
2014/8/20,1.10E-05,0.0012125,0.0006286,103.76,249080.6559,484595.1238,0,23.90806559
2014/8/21,1.09E-05,0.001225,0.0006286,103.85,249080.6559,498161.3117,0.0018214,23.90806559
2014/8/22,1.08E-05,0.00121,0.0006286,103.95,249080.6559,498161.3117,0.003719585,23.90806559
2014/8/26,1.01E-05,0.00123,0.0006857,104.06,249080.6559,498161.3117,0.005823569,23.90806559
2014/8/27,1.00E-05,0.001235,0.0007,103.88,249080.6559,498161.3117,0.00234847,23.90806559
2014/8/28,1.10E-05,0.0012425,0.0006571,103.72,248911.5745,498161.3117,0,23.89115745
2014/8/29,1.09E-05,0.0012325,0.0006571,104.09,248911.5745,497823.149,0.0018079,23.89115745
2014/9/1,1.11E-05,0.0012445,0.0006571,104.35,248911.5745,497823.149,0.006833794,23.89115745
2014/9/2,1.01E-05,0.0012225,0.0006857,105.09,248911.5745,497823.149,0.020996931,23.89115745
2014/9/3,9.96E-06,0.0012125,0.0006857,104.79,248911.5745,497823.149,0.015205507,23.89115745
2014/9/4,1.08E-05,0.0012125,0.0006429,105.27,248911.5745,497823.149,0.024482278,23.89115745
2014/9/5,1.02E-05,0.0011825,0.0006429,105.09,254128.5028,497823.149,0,24.41285028
2014/9/8,1.04E-05,0.0011985,0.0006429,106.03,254128.5028,508257.0056,0.0017541,24.41285028
2014/9/9,1.21E-05,0.0011955,0.0005429,106.2,254128.5028,508257.0056,0.005058573,24.41285028
2014/9/10,1.37E-05,0.0012125,0.0004714,106.86,254128.5028,508257.0056,0.017628529,24.41285028
2014/9/11,1.20E-05,0.001215,0.0005643,107.11,254128.5028,508257.0056,0.022262044,24.41285028
2014/9/12,1.15E-05,0.0011925,0.0005786,107.34,254128.5028,508257.0056,0.026545854,24.41285028
2014/9/15,1.15E-05,0.001193,0.0005786,107.19,254128.5028,508257.0056,0.023714103,24.41285028
2014/9/16,1.26E-05,0.0012175,0.00055,107.13,259886.8276,508257.0056,0,24.98868276
2014/9/17,1.31E-05,0.00122,0.0005214,108.37,259886.8276,519773.6552,0.0019186,24.98868276
2014/9/18,1.30E-05,0.0012175,0.0005214,108.69,259886.8276,519773.6552,0.007826484,24.98868276
2014/9/19,1.04E-05,0.0011975,0.0005214,109.04,259886.8276,519773.6552,0.014253453,24.98868276
2014/9/22,1.29E-05,0.001215,0.00045,108.84,259886.8276,519773.6552,0.010664526,24.98868276
2014/9/23,1.13E-05,0.00122,0.0005214,108.89,259886.8276,519773.6552,0.01152706,24.98868276
2014/9/24,1.20E-05,0.00122,0.0005214,109.04,263602.8794,519773.6552,0,25.36028794
2014/9/25,1.25E-05,0.0012175,0.0005071,108.75,263602.8794,527205.7589,0.0019279,25.36028794
2014/9/26,1.26E-05,0.001175,0.00045,109.29,263602.8794,527205.7589,0.011842703,25.36028794
2014/9/29,1.32E-05,0.001225,0.0005214,109.5,263602.8794,527205.7589,0.0157386,25.36028794
2014/9/30,1.22E-05,0.001185,0.0005357,109.65,263602.8794,527205.7589,0.018405638,25.36028794
2014/10/1,1.26E-05,0.0011775,0.0005071,108.89,263602.8794,527205.7589,0.004425644,25.36028794
2014/10/2,1.29E-05,0.001195,0.0005071,108.42,262497.5088,527205.7589,0,25.24975088
2014/10/3,1.28E-05,0.0011845,0.0005071,109.76,262497.5088,524995.0175,0.0018619,25.24975088
2014/10/7,1.28E-05,0.0011875,0.0005071,108.03,262497.5088,524995.0175,-0.029692858,25.24975088
2014/10/8,1.26E-05,0.001173,0.0005071,108.08,262497.5088,524995.0175,-0.028809253,25.24975088
2014/10/9,1.28E-05,0.0012,0.0005214,107.84,262497.5088,524995.0175,-0.033148805,25.24975088
2014/10/10,1.28E-05,0.001186,0.0005071,107.66,252930.58,524995.0175,0,24.293058
2014/10/13,1.27E-05,0.0011955,0.0005214,106.86,252930.58,505861.16,0.0018696,24.293058
2014/10/14,1.26E-05,0.001193,0.0005286,107.05,252930.58,505861.16,0.005417697,24.293058
2014/10/15,1.27E-05,0.0012,0.0005286,105.92,252930.58,505861.16,-0.015742824,24.293058
2014/10/16,1.27E-05,0.0012025,0.0005286,106.33,252930.58,505861.16,-0.008055049,24.293058
2014/10/17,1.24E-05,0.001205,0.0005429,106.88,252930.58,505861.16,0.002241873,24.293058
2014/10/20,1.30E-05,0.001204,0.0005143,106.95,253836.1157,505861.16,0,24.38361157
2014/10/21,1.24E-05,0.0011875,0.0005257,107,253836.1157,507672.2315,0.0018493,24.38361157
2014/10/22,1.27E-05,0.0011875,0.0005114,107.14,253836.1157,507672.2315,0.00448353,24.38361157
2014/10/23,1.23E-05,0.001187,0.0005114,108.27,253836.1157,507672.2315,0.025629095,24.38361157
2014/10/24,1.27E-05,0.001205,0.0005114,108.16,253836.1157,507672.2315,0.02360697,24.38361157
2014/10/27,1.27E-05,0.001205,0.0005143,107.82,253836.1157,507672.2315,0.017241272,24.38361157
2014/10/28,1.20E-05,0.0011775,0.0005286,108.16,259809.939,507672.2315,0,24.9809939
2014/10/29,1.30E-05,0.001207,0.0005143,108.89,259809.939,519619.878,0.0018997,24.9809939
2014/10/30,1.33E-05,0.00122,0.0005143,109.21,259809.939,519619.878,0.007810362,24.9809939
2014/10/31,1.16E-05,0.0012075,0.00059,112.32,259809.939,519619.878,0.064900429,24.9809939
2014/11/3,1.32E-05,0.0011975,0.0005,114.05,259809.939,519619.878,0.096783036,24.9809939
2014/11/4,1.29E-05,0.001185,0.0005,113.6,259809.939,519619.878,0.088481835,24.9809939
2014/11/5,1.34E-05,0.001207,0.0005,114.64,287779.1648,519619.878,0,27.77791648
2014/11/6,1.29E-05,0.0012225,0.0005429,115.21,287779.1648,575558.3297,0.0019021,27.77791648
2014/11/7,1.19E-05,0.00122,0.00059,114.6,287779.1648,575558.3297,-0.008752278,27.77791648
2014/11/10,1.18E-05,0.0011985,0.0005786,114.86,287779.1648,575558.3297,-0.004264743,27.77791648
2014/11/11,1.24E-05,0.0012175,0.0005643,115.78,287779.1648,575558.3297,0.011777722,27.77791648
2014/11/12,1.19E-05,0.00122,0.0005929,115.49,287779.1648,575558.3297,0.006713719,27.77791648
2014/11/13,1.18E-05,0.001215,0.0005929,115.77,291108.8532,575558.3297,0,28.11088532
2014/11/14,1.29E-05,0.0012025,0.0005214,116.29,291108.8532,582217.7063,0.0018836,28.11088532
2014/11/17,1.26E-05,0.0012,0.0005357,116.65,291108.8532,582217.7063,0.008063148,28.11088532
2014/11/18,1.27E-05,0.001218,0.00055,116.86,291108.8532,582217.7063,0.011701019,28.11088532
2014/11/19,1.31E-05,0.0012175,0.0005286,117.97,291108.8532,582217.7063,0.030834862,28.11088532
2014/11/20,1.32E-05,0.00124,0.0005429,118.21,291108.8532,582217.7063,0.034998942,28.11088532
2014/11/21,1.35E-05,0.0012575,0.0005429,117.79,299202.2951,582217.7063,0,28.92022951
2014/11/24,1.31E-05,0.001239,0.0005429,118.27,299202.2951,598404.5902,0.0019351,28.92022951
2014/11/25,1.34E-05,0.0012525,0.0005429,117.97,299202.2951,598404.5902,-0.003117392,28.92022951
2014/11/26,1.35E-05,0.001248,0.0005357,117.73,299202.2951,598404.5902,-0.007182744,28.92022951
2014/11/27,1.22E-05,0.001246,0.0006,117.71,299202.2951,598404.5902,-0.007589657,28.92022951
2014/11/28,1.34E-05,0.001241,0.0005357,118.63,299202.2951,598404.5902,0.00804162,28.92022951
2014/12/1,1.36E-05,0.001262,0.0005429,118.4,300453.6291,598404.5902,0,29.04536291
2014/12/2,1.48E-05,0.0013075,0.0005286,119.21,300453.6291,600907.2583,0.0020864,29.04536291
2014/12/3,1.52E-05,0.00133,0.0005286,119.79,300453.6291,600907.2583,0.011875069,29.04536291
2014/12/4,1.54E-05,0.001341,0.0005286,119.78,300453.6291,600907.2583,0.01172918,29.04536291
2014/12/5,1.55E-05,0.00134,0.0005214,121.46,300453.6291,600907.2583,0.039957694,29.04536291
2014/12/8,1.59E-05,0.001366,0.0005214,120.69,300453.6291,600907.2583,0.02707465,29.04536291
2014/12/9,1.51E-05,0.00136,0.0005643,119.69,303524.1654,600907.2583,0,29.35241654
2014/12/10,1.41E-05,0.00135,0.0006043,117.82,303524.1654,607048.3308,0.0020957,29.35241654
2014/12/11,1.43E-05,0.001345,0.0005929,118.65,303524.1654,607048.3308,0.016205339,29.35241654
2014/12/12,1.48E-05,0.001335,0.00055,118.75,303524.1654,607048.3308,0.017927869,29.35241654
2014/12/15,1.43E-05,0.001319,0.0005643,117.82,303524.1654,607048.3308,0.0020737,29.35241654
2014/12/16,1.38E-05,0.00131,0.0005786,116.41,303524.1654,607048.3308,-0.02192477,29.35241654
2014/12/17,1.38E-05,0.001305,0.0005786,118.65,308422.7648,607048.3308,0,29.84227648
2014/12/18,1.41E-05,0.001308,0.0005643,118.84,308422.7648,616845.5295,0.0020517,29.84227648
2014/12/19,1.20E-05,0.00132,0.0005643,119.5,308422.7648,616845.5295,0.013197733,29.84227648
2014/12/22,1.26E-05,0.00134,0.0005286,120.05,308422.7648,616845.5295,0.022542201,29.84227648
2014/12/23,1.25E-05,0.0013425,0.0005757,120.69,308422.7648,616845.5295,0.033285396,29.84227648
2014/12/24,1.37E-05,0.00133,0.0004786,120.51,308422.7648,616845.5295,0.030323795,29.84227648
2014/12/29,1.52E-05,0.001326,0.0005143,120.67,318593.3906,616845.5295,0,30.85933906
2014/12/30,1.58E-05,0.00136,0.0005143,119.48,318593.3906,637186.7813,0.0022057,30.85933906
2014/12/31,1.42E-05,0.00135,0.0005857,119.78,318593.3906,637186.7813,0.00714284,30.85933906
2015/1/2,1.41E-05,0.001348,0.00059,120.5,318593.3906,637186.7813,0.019203003,30.85933906
2015/1/5,1.39E-05,0.0013475,0.0005971,119.64,318593.3906,637186.7813,0.004779781,30.85933906
2015/1/6,1.50E-05,0.001335,0.0005357,118.39,313452.6347,637186.7813,0,30.34526347
2015/1/7,1.50E-05,0.001342,0.0005357,119.26,313452.6347,626905.2695,0.0021483,30.34526347
2015/1/8,1.62E-05,0.001341,0.0004714,119.66,313452.6347,626905.2695,0.008927628,30.34526347
2015/1/9,1.62E-05,0.001349,0.0004857,118.5,313452.6347,626905.2695,-0.010550156,30.34526347
2015/1/12,1.51E-05,0.001319,0.0005143,118.35,313452.6347,626905.2695,-0.013157204,30.34526347
2015/1/13,1.59E-05,0.00133,0.0004857,117.93,313452.6347,626905.2695,-0.020159574,30.34526347
2015/1/14,1.62E-05,0.001345,0.0004714,117.33,303989.1263,626905.2695,0,29.39891263
2015/1/15,1.66E-05,0.001351,0.0004571,116.17,303989.1263,607978.2526,0.0022449,29.39891263
2015/1/16,1.68E-05,0.00135,0.0004429,117.51,303989.1263,607978.2526,0.025357883,29.39891263
2015/1/19,1.70E-05,0.001355,0.0004429,117.56,303989.1263,607978.2526,0.026229973,29.39891263
2015/1/20,1.71E-05,0.001355,0.0004357,118.82,303989.1263,607978.2526,0.047958913,29.39891263
2015/1/21,1.74E-05,0.001361,0.0004357,117.97,303989.1263,607978.2526,0.033317544,29.39891263
2015/1/22,1.66E-05,0.001347,0.0004643,118.49,316825.0569,607978.2526,0,30.68250569
2015/1/23,1.67E-05,0.001344,0.00045,117.77,316825.0569,633650.1138,0.002238,30.68250569
2015/1/27,1.70E-05,0.001371,0.0004571,117.87,316825.0569,633650.1138,0.003985454,30.68250569
2015/1/28,1.78E-05,0.001367,0.0004071,117.54,316825.0569,633650.1138,-0.001584358,30.68250569
2015/1/29,1.75E-05,0.001368,0.0004357,118.29,316825.0569,633650.1138,0.011143152,30.68250569
2015/1/30,1.72E-05,0.001351,0.0004357,117.49,316034.5293,633650.1138,0,30.60345293
2015/2/2,1.73E-05,0.00136,0.0004357,117.57,316034.5293,632069.0585,0.0022843,30.60345293
2015/2/3,1.77E-05,0.00136,0.0004214,117.57,316034.5293,632069.0585,0.0022986,30.60345293
2015/2/4,1.79E-05,0.00137,0.0004214,117.28,316034.5293,632069.0585,-0.00262139,30.60345293
2015/2/5,1.76E-05,0.00136,0.0004214,117.53,316034.5293,632069.0585,0.001617229,30.60345293
2015/2/6,1.74E-05,0.001365,0.0004357,119.12,316034.5293,632069.0585,0.028697562,30.60345293
2015/2/9,1.73E-05,0.00134,0.0004214,118.64,322508.4691,632069.0585,0,31.25084691
2015/2/10,1.78E-05,0.001362,0.0004214,119.43,322508.4691,645016.9381,0.0023026,31.25084691
2015/2/11,1.77E-05,0.001375,0.0004357,120.46,322508.4691,645016.9381,0.019586614,31.25084691
2015/2/12,1.70E-05,0.00138,0.0004786,119.11,322508.4691,645016.9381,-0.003084783,31.25084691
2015/2/13,1.60E-05,0.00138,0.0005357,118.75,322508.4691,645016.9381,-0.009178838,31.25084691
2015/2/16,1.72E-05,0.001375,0.0004643,118.48,322508.4691,645016.9381,-0.013645075,31.25084691
2015/2/17,1.74E-05,0.001379,0.0004643,119.25,322274.7231,645016.9381,0,31.22747231
2015/2/18,1.78E-05,0.0014,0.0004643,118.79,322274.7231,644549.4461,0.0023357,31.22747231
2015/2/19,1.79E-05,0.001414,0.0004643,118.95,322274.7231,644549.4461,0.005061339,31.22747231
2015/2/20,1.73E-05,0.001395,0.0004643,119.03,322274.7231,644549.4461,0.006372081,31.22747231
2015/2/23,1.85E-05,0.001406,0.0004071,118.81,322274.7231,644549.4461,0.002742102,31.22747231
2015/2/24,1.75E-05,0.0013875,0.00045,118.97,322274.7231,644549.4461,0.005359763,31.22747231
2015/2/25,1.64E-05,0.00138,0.0005043,118.86,323382.0193,644549.4461,0,31.33820193
2015/2/26,1.65E-05,0.00139,0.0005114,119.41,323382.0193,646764.0386,0.0022686,31.33820193
2015/2/27,1.63E-05,0.00135,0.0004786,119.63,323382.0193,646764.0386,0.005911158,31.33820193
2015/3/2,1.75E-05,0.001365,0.0004357,120.13,323382.0193,646764.0386,0.014370052,31.33820193
2015/3/3,1.80E-05,0.001385,0.0004286,119.73,323382.0193,646764.0386,0.007708508,31.33820193
2015/3/4,1.80E-05,0.001385,0.0004286,119.68,323382.0193,646764.0386,0.006869898,31.33820193
2015/3/5,1.77E-05,0.00139,0.0004571,120.13,328038.3821,646764.0386,0,31.80383821
2015/3/6,1.77E-05,0.001389,0.0004571,120.83,328038.3821,656076.7642,0.0023209,31.80383821
2015/3/9,1.77E-05,0.001387,0.0004571,121.15,328038.3821,656076.7642,0.007620944,31.80383821
2015/3/10,1.76E-05,0.001385,0.0004571,121.13,328038.3821,656076.7642,0.007285432,31.80383821
2015/3/11,1.76E-05,0.001385,0.0004571,121.45,328038.3821,656076.7642,0.012589465,31.80383821
2015/3/12,1.77E-05,0.00139,0.0004571,121.29,328038.3821,656076.7642,0.009947487,31.80383821
2015/3/13,1.81E-05,0.0014,0.0004429,121.4,331910.8921,656076.7642,0,32.19108921
2015/3/16,1.81E-05,0.0014,0.0004357,121.34,331910.8921,663821.7843,0.0023643,32.19108921
2015/3/17,1.82E-05,0.00141,0.0004357,121.37,331910.8921,663821.7843,0.002879476,32.19108921
2015/3/18,1.84E-05,0.001415,0.0004429,120.11,331910.8921,663821.7843,-0.017915199,32.19108921
2015/3/19,1.84E-05,0.001435,0.0004571,120.78,331910.8921,663821.7843,-0.006830607,32.19108921
2015/3/20,1.83E-05,0.00142,0.0004429,120.04,331910.8921,663821.7843,-0.019060721,32.19108921
2015/3/23,1.81E-05,0.00142,0.0004143,119.73,323895.5807,663821.7843,0,31.38955807
2015/3/24,1.79E-05,0.0014025,0.0004143,119.76,323895.5807,647791.1613,0.0023907,31.38955807
2015/3/25,1.77E-05,0.0013975,0.0004143,119.49,323895.5807,647791.1613,-0.002134619,31.38955807
2015/3/26,1.79E-05,0.001415,0.0004,119.19,323895.5807,647791.1613,-0.007102508,31.38955807
2015/3/27,1.86E-05,0.001425,0.0003571,119.13,323895.5807,647791.1613,-0.008043135,31.38955807
2015/3/30,1.93E-05,0.0014425,0.0004,120.07,323895.5807,647791.1613,0.007669489,31.38955807
2015/3/31,1.88E-05,0.001407,0.0003857,120.13,326686.271,647791.1613,0,31.6686271
2015/4/1,2.00E-05,0.001444,0.0003857,119.76,326686.271,653372.542,0.0025023,31.6686271
2015/4/2,1.98E-05,0.001438,0.0003857,119.72,326686.271,653372.542,0.001821337,31.6686271
2015/4/7,1.80E-05,0.00142,0.0004571,120.28,326686.271,653372.542,0.011079266,31.6686271
2015/4/8,1.92E-05,0.001413,0.0003929,120.13,329502.5862,653372.542,0,31.95025862
2015/4/9,1.96E-05,0.0014575,0.0004214,120.58,329502.5862,659005.1724,0.0024936,31.95025862
2015/4/10,1.95E-05,0.0014625,0.0004357,120.22,329502.5862,659005.1724,-0.003490572,31.95025862
2015/4/13,1.84E-05,0.00147,0.0005071,120.13,329502.5862,659005.1724,-0.005041996,31.95025862
2015/4/14,1.83E-05,0.0014675,0.0005071,119.4,329502.5862,659005.1724,-0.01717289,31.95025862
2015/4/15,1.79E-05,0.0014375,0.0004929,119.14,329502.5862,659005.1724,-0.021536792,31.95025862
2015/4/16,1.86E-05,0.00147,0.0004929,119.02,321770.52,659005.1724,0,31.177052
